text,label
I joined fellow @SenateDems today to discuss #ImmigrationReform&amp;the upcoming #SCOTUS case on DACA&amp;DAPA #UnfreezeDAPA https://t.co/Qx2htlehEJ,1.0
"A week after @USCIS reached the annual cap for #H1B visas, I spoke out against abuses of #H1Bs: https://t.co/12uIK9kYs4 #ReformH1B",1.0
It’s time for Congress to #ReformH1B and take action to protect American and immigrant workers from exploitation,1.0
MORNING READ: Former Sen Lugar defends executive action on #Immigration ahead of today's #SCOTUS argument https://t.co/rqBtAcRczV #DACAworks,1.0
"Six years ago this week, Senator Lugar and I were the first to call for #DACA: https://t.co/yqDETxhQfu #FightForFamilies",1.0
"Yesterday afternoon, I took to the US Senate floor to share Vasthy’s #DREAMer story: https://t.co/Ts9tA93Iac #DACAworks",1.0
"Currently in her 2nd yr of college, Vasthy continues to excel academically &amp; volunteer in her community #DACAworks https://t.co/SLdCjCorxq",1.0
"Instead of working to deport America’s future leaders like Vasthy, I hope my GOP colleagues will work to pass #ImmigrationReform #DACAworks",1.0
"Yesterday, I took to the Senate floor to share #DREAMer Cynthia's DACA story: https://t.co/iGdNi0no2H #DACAworks https://t.co/MLqP3X8W6Q",1.0
"In 2013, Cynthia applied for #DACA and was approved that summer. By September, she was doing clinical research at @NUFeinbergMed",1.0
Cynthia &amp; other #DREAMers have so much to contribute to our country. I’m hopeful #SCOTUS will uphold @POTUS’ immigration actions #DACAworks,1.0
My Republican colleagues in Congress should work with us to pass comprehensive immigration reform to fix our broken system once &amp; for all,1.0
Talented&amp;driven #DREAMer&amp; @Harvard grad drove 2k miles to ensure her mother could attend her commencement #DACAworks https://t.co/1p2LmFEfbq,1.0
"Today, @SenatorLeahy &amp; I urged @POTUS to halt raids &amp; deportations of those fleeing violence in Central America https://t.co/VY3suolHRP",1.0
.@SenatorLeahy @timkaine @SenatorMenendez&amp;I discussed protecting Central-American refugees w/immigration leaders https://t.co/NaPcVMbiMT,1.0
"A strong advocate for immigration reform, I’m proud to call Billy my friend&amp;now my fellow senator–Congrats Billy on this well-deserved honor",1.0
"Proud to be honored during #IHM2016. Now, more than ever, we must remember we are a nation of immigrants https://t.co/q54VFuvHpN",1.0
"Es un honor recibir este reconocimiento durante #IHM2016. Ahora, más que nunca, debemos recordar que EEUU es una nación de inmigrantes",1.0
"6 years ago, then-Senator Lugar of Ind. &amp; I sent a letter to @POTUS calling for a stop in deportations of #DREAMers https://t.co/7wrl3VPfKR",1.0
.@POTUS responded to our letter &amp; 4yrs ago today est #DACA program. I spoke on #DACAversary today on the Sen floor: https://t.co/P6ZCtnP0CF,1.0
"Thanks to DACA, #DREAMers have been able to contribute more fully to our country as engineers, teachers &amp; small business owners #DACAworks",1.0
"Instead of working to deport America’s future leaders, I hope my Republican colleagues will work to pass comprehensive immigration reform",1.0
Impt read frm @nytopinion on #H1B visa abuses-it's time we closed loopholes in the law&amp;stopped exploitation of #H1Bs https://t.co/Hz9hT3B8h5,1.0
"This week, in honor of #DACAversary, I took to the Senate floor to share a DREAM Act story: https://t.co/ArEenRDWIR",1.0
"Just last month, Lisette graduated from @Harvard with honors #DACAworks https://t.co/mf2GXRxWE8",1.0
"Will we be a stronger nation if we deport Lisette&amp;other #DREAMers, or if they stay here&amp;use their talents? The answer is clear–#DACAworks",1.0
"Lisette’s story shows that Donald Trump has it backwards – immigrants don’t hurt our country, they make it stronger",1.0
Went to the Supreme Court to support immigrant families after awful #SCOTUS decision on #DACA #DAPA–we won’t give up https://t.co/HWiJSC0ksu,1.0
"15 yrs ago, I intro’d a bill called the DREAM Act to give children brought to the US by undocumented parents a path to citizenship",1.0
#SCOTUS' failure to resolve legal challenge to #DAPA&amp;expanded #DACA leaves millions of families in indefinite limbo: https://t.co/MzWTY9RcuJ,1.0
We shld consider all legal options to overturn injunction blocking POTUS frm using legal authority to set immigration enforcement priorities,1.0
#DAPA&amp; #DACA will make America safer&amp;allow law-abiding individuals to step out of the shadows&amp;contribute more fully to the country they love,1.0
Today’s decision on #DAPA &amp; expanded #DACA shows the terrible human cost of @SenateGOP's reckless refusal to fill #SCOTUS vacancy,1.0
RT @WhiteHouse: “One of the reasons why America is such a diverse and inclusive nation is because we’re a nation of immigrants” —@POTUS,1.0
Que la Corte no haya resuelto la demanda contra #DAPA y la ampliación de #DACA deja a millones de familias en limbo: https://t.co/MzWTY9RcuJ,1.0
#DAPA y #DACA harán más seguro a EEUU y permitirán q aquellos q respetan la ley salgan de las sombras y contribuyan más plenamente al país,1.0
El fallo sobre #DAPA y la ampliación de #DACA demuestra el terrible costo humano de la negativa republicana a llenar la vacante en Corte,1.0
Me da gusto que la @OEA_oficial haya acordado revisar el reporte del secretario gnrl sobre la situación en Venezuela https://t.co/jRUq76KVD6,1.0
MORNING READ: A #DREAMer shares her moving story–&amp; her mother’s story–of life as undocumented immigrants #DAPA #DACA https://t.co/nxCSR0532r,1.0
"RT @votolatino: Thanks @SenatorReid, @SenSchumer &amp; @SenatorDurbin for enhancing refugee protections for Central American families. https://…",1.0
"AFTERNOON READ 75yrs later, an Italian-American immigrant is finally recognized for his contributions to Mt Rushmore https://t.co/v2FNq9VIu8",1.0
Enjoyed discussing the importance of diversity&amp;immigration with members of the @IndoAmerican Center this afternoon https://t.co/rXkpGld5OQ,1.0
MORNING READ:  Will America continue to be a beacon of hope for refugee children fleeing C. America for their lives? https://t.co/xUtvvunti7,1.0
AFTERNOON READ: Chicago #DREAMer who helps other undocumented students go to college demonstrates why #DACAworks  https://t.co/tltI9xkb09,1.0
I called a meeting w/@DHSgov Sec Johnson to urge protections for refugee children&amp;families fleeing the horrific violence in Central America,1.0
In June @SenatorLeahy&amp;I sent a letter to @POTUS urging the Admin. to halt deportation of Northern Triangle migrants: https://t.co/VnEJgxukPq,1.0
AFTERNOON WATCH 18yr old immigrant Gaspar perseveres in the face of death&amp;abandonment in search of better life in US https://t.co/3Bb7vu0dfn,1.0
Powerful video from @Univision shows daily hardships undocumented immigrants face https://t.co/znsrj2Mbos https://t.co/UnwFcEPT5c,1.0
"#OTD in 1868, the 14th Amendment was ratified, granting citizenship to former slaves https://t.co/y1KXVhiqvo",1.0
"AFTERNOON READ: With big hearts &amp; open arms, locals welcome refugee children to Rockford #whatimreading https://t.co/fytmfagdpQ",1.0
Joined @cmaachicago &amp; @NUCFMS to discuss the refugee crisis - the most pressing humanitarian crisis of our time. https://t.co/Ee5jCzfaf9,1.0
"Four years ago today, #DACA was implemented, granting temporary reprieve from deportation to #DREAMers #DACAversary https://t.co/iezQFHduvm",1.0
"Since #DACA was implemented, we’ve witnessed #DREAMers graduate college, start businesses, &amp; give back to their communities #DACAStrong",1.0
"As I join #DREAMers in celebrating this impt day, I will continue to defend #DACA&amp;work to pass comprehensive immigration reform once&amp;for all",1.0
You can read some of the stories #DREAMers have shared with me &amp; learn more about #DACA here: https://t.co/zkZbDNN2FE,1.0
"RT @JuanSaaa: Thank you for everything that you do, @SenatorDurbin. Muchas gracias! #DACA https://t.co/I4VSiAbGwb",1.0
"En un día como hoy, hace 4 años, fue implementada #DACA, otorgándoles alivio temp de la deportación a los #DREAMers",1.0
"Desde q fue implementada #DACA, hemos visto como los #DREAMers se reciben de la universidad, abren negocios y contribuyen a sus comunidades",1.0
"A medida que celebramos este importante día, seguiré defendiendo a #DACA y trabajando por aprobar una reforma migratoria d una vez por todas",1.0
Puedes leer las increíbles historias que los #DREAMers han compartido conmigo y aprender más sobre #DACA aquí: https://t.co/zkZbDNN2FE,1.0
"1yr after tragic death of Alan Kurdi focused world's attention on #SyrianRefugees, millions of refugees still suffer https://t.co/vomDWjWwJD",1.0
"#SyrianRefugees fleeing terrorism come to America to start new lives &amp; raise their families, like countless generations of immigrants before",1.0
New report from @UNICEF reveals devastating impact #RefugeeCrisis has on children across the globe #ChildrenUprooted https://t.co/HPzt5w4PlL,1.0
Polling shows that most Americans think our top immigration priority should be a path to citizenship for undocumented immigrants,1.0
"US should increase the number of refugees America accepts to 200,000 a year, including 100,000 #SyrianRefugees",1.0
"US should also grant Temporary Protected Status to migrants from El Salvador, Guatemala, and Honduras #RefugeeCrisis",1.0
MORNING READ: Urbana Dr &amp; recipient of the Humanitarian Relief Award driven by passion for helping refugees https://t.co/DSefQjGDDM,1.0
We discussed need for US&amp;Mexico to show leadership in the region by protecting women&amp;children refugees fleeing violence in Central America,1.0
"Proud to join @UNICEF &amp; Lucy, spokesperson for @SpecialOlympics &amp; 5-time Olympic gold medal winner, this afternoon https://t.co/jpo8e67gcM",1.0
I applaud @WhiteHouse for responding to global #RefugeeCrisis &amp; increasing the # of refugees resettled in US to 110k https://t.co/XMmozd5qH2,1.0
"MORNING READ: Chicago’s “Paleta Man” inspires nation, seen as champion for Mexican-American immigrants https://t.co/OAyiIMuVvi",1.0
MORNING READ: Impt read frm @USMC&amp;refugee Emir Hadzic on #RefugeeCrisis&amp;how refugees make America a stronger nation https://t.co/SqAstBmY1b,1.0
Joined @ILBizImmigrant to discuss advancing #immigrationreform in 2017 with @RepGutierrez &amp; @RepDuckworth https://t.co/SM7V8DCuHQ,1.0
"Immigrants have made extraordinary contributions to our country, yet millions continue to live in the shadows due to Congress’ inaction",1.0
It is undisputed that a path to citizenship for undocumented immigrants would be a tremendous boon to our economy.,1.0
"AFTERNOON READ: As world leaders gather to discuss refugee crisis, NYC shines for its inclusion of refugees&amp;migrants https://t.co/3hslWoTwl2",1.0
MORNING READ: How a remarkable former refugee in Champaign-Urbana uses her experience to help others https://t.co/gUNiii3qMA,1.0
"MORNING WATCH: Islamophobia, anti-Muslim &amp; anti-immigrant rhetoric have a lasting effect on our nation's children https://t.co/GCKEiDcQBk",1.0
"Today, I spoke at a Senate hearing on refugees &amp; what actions we can take as nation to address the global #RefugeeCrisis https://t.co/1zrjX70xxT",1.0
Somali refugee Warsan Shire said it best – the choice #SyrianRefugees face is no choice at all https://t.co/3gUn6zkBci,1.0
America cannot build its future on fear and hate. Building walls on our borders and fear in our hearts will not move this nation forward,1.0
".@SenateGOP failed to address gun violence &amp; immigration reform, and refused to bring bipartisan #CJreform to the floor.",1.0
Glad to discuss #DACA and the importance of immigration reform with @LoyolaLaw &amp; @AILAchicago this evening,1.0
The DHS #4profit prisons used to house immigrant detainees have for far too long lacked transparency &amp; accountability,1.0
"DHS #4profit prisons used to house immigrant detainees lack transparency&amp;aren't obligated to provide info abt cost, efficiency or conditions",1.0
"Por mucho tiempo, las cárceles privadas que usa DHS para albergar a migrantes detenidos han carecido de transparencia y responsabilidad",1.0
"RT @EstherYuHsiLee: In Sept, @SenatorDurbin talked about the importance of immigration reform and my DACA success story. Here's a clip:

ht…",1.0
RT @WRDuPageAurora: Honored to host @SenatorDurbin today to meet with Syrian #refugees. Thankful to our officials working to make America a…,1.0
MORNING READ: Disturbing @nytimes article details threats Chobani founder&amp;an Idaho mayor face for helping immigrants https://t.co/mzocc3VriX,1.0
"Thank you @hamdiulukaya &amp; Mayor Barigar for supporting refugees. We must not tolerate hateful, anti-immigrant sentiments #RefugeesWelcome",1.0
MORNING READ Now more than ever we must protect #DACA&amp; #DREAMers who contribute so much to the nation they call home https://t.co/4XZfNEWSvK,1.0
MORNING READ: “I do my best for this country” Syrian immigrant &amp; @ETHSWildkits student is star of school soccer team https://t.co/yI7JvcmOvZ,1.0
"MORNING READ: @USCCB urges Trump to support refugees–helping those fleeing violence ""is part of our identity as Catholics"" #RefugeesWelcome https://t.co/t1QnTiJr9W",1.0
Thanks @ChicagosMayor for protecting immigrants–I’ll fight each day to ensure America lives up to the values that have made our nation great https://t.co/frTnflzDmq,1.0
I’m speaking on the Senate floor about the importance of protecting #DACA &amp; #DREAMers–watch NOW: https://t.co/HuvsX3boaq #SaveDACA,1.0
Over the yrs I've shared dozens of #Dreamers stories to stress what's at stake when considering #DACA–one of these Dreamers is Oscar Cornejo https://t.co/YekM49wA0A,1.0
"If #DACA is eliminated, Oscar will lose his legal status&amp;cld be deported back to Mexico, a country he hasn’t lived in since he was 5 yrs old",1.0
"Will America be stronger if we deport Oscar, or if he stays here&amp;achieves his dream of becoming an educator? The answer is clear #DACAworks",1.0
I'll do everything in my power to #SaveDACA &amp; protect #Dreamers who have stepped forward to contribute their talents to our great country https://t.co/Rka1nkRiij,1.0
Now is the time for America – this nation of immigrants – to heal the wounds that divided us during this election,1.0
I call on President-elect Trump to #SaveDACA – he can honor our country’s immigrant heritage &amp; values,1.0
MORNING READ: QC charities joined with local refugees to share the great tradition of Thanksgiving https://t.co/jeQn58MMVF #RefugeesWelcome,1.0
84 new citizens from 30 countries. Incredible photos from @pjstar of new Illinoisans taking the oath of citizenship at the @PeoPubLibrary https://t.co/yI1cvinxf5,1.0
We are – and always will be – a nation of immigrants. Our diversity is our strength #Immigration,1.0
I’m speaking on the Senate floor to call on President-elect Trump to #SaveDACA &amp; #DREAMers – watch LIVE here: https://t.co/vGOwkDRitt,1.0
"If DACA is eliminated, Fr Rey will lose his legal status &amp; cld be deported back to Mexico–a tragedy for Fr Rey &amp; his congregation #SaveDACA",1.0
"40,000 #DREAMers are contributing to IL. Will we be a stronger state–or nation–if they're deported? The answer is clear: we must #SaveDACA https://t.co/Y465BFYcLI",1.0
"There is power in the stories we tell, and I want to hear yours. Share your #DACAstory here: https://t.co/7kBKFcBLAy https://t.co/6fmWr8X1xo",1.0
Preserving DACA is the right thing to do&amp;is in the best interest of the US. Read why we must #SaveDACA on @Univision https://t.co/yar1dUire9,1.0
It'd be shameless to play politics with the lives of these young people&amp;wrong to deport them to countries they no longer remember #SaveDACA,1.0
"Preservar DACA es lo correcto, y es lo mejor para EEUU. Entérate por qué debemos proteger DACA en @Univision https://t.co/kaLoAII6H1",1.0
"RT @AmericasVoice: #SaveDACA now happening! #DREAMers, share your #DACAStory and let us know how deferred action has impacted you. https://…",1.0
"RT @Tolu_Olubunmi: #Dreamers revealed a diverse, committed, commanding, and relatable group of immigrants. #saveDACA",1.0
"RT @NILC_org: People with #DACA are using their entrepreneurial talent to create jobs, pay taxes, and further economic growth. #DACAstory #…",1.0
RT @IIc517: My #DACAstory : I became a priest and help foster peace and justice to heal division and strengthen hope in God and our future…,1.0
RT @EmCollective: Meet 3 of @TeachForAmerica's #DACAmented educators. https://t.co/RYGDI0pLfl #saveDACA #DACAstory,1.0
RT @LaLoMontoya5: Getting DACA meant that I could achieve my dreams without fear of deportation #saveDACA #DACAstory https://t.co/eVFA9KeIoD,1.0
RT @SenSanders: We don’t need a wall. We need to take millions of undocumented people out of the shadows. #saveDACA,1.0
"RT @RepGutierrez: I join young people, @SenatorDurbin and others today sharing support for #DACA &amp; encourage you to share your #DACAstory.…",1.0
RT @ChrisCoons: Inclusion and diversity have made our country great – we must continue to uphold these values and #SaveDACA https://t.co/jk…,1.0
RT @SenJackReed: Talented kids pursuing their college dreams shouldn’t be deported for their parents’ actions. DACA strengthens our nation.…,1.0
"RT @SenatorMenendez: At the end of the day, protecting #DREAMers is the ultimate test of American values as a nation of immigrants. #SaveDA…",1.0
RT @SenatorLeahy: To threaten uprooting and deporting #DREAMers is unrealistic and conflicts with our fundamental values. #SaveDACA https:/…,1.0
RT @SenateDems: Dreamers contribute so much to the United States -- the only country they know. We need to #SaveDACA and continue to protec…,1.0
"RT @maziehirono: DACA changed the lives of &gt;750k DREAMers, who now fear having to leave only country they know. I will fight tooth and nail…",1.0
RT @MartinHeinrich: Last year I shared stories of #Dreamers from NM. There is power in these stories. Speak up &amp; share your #DACAstory http…,1.0
RT @genprogress: DACA has promoted educational and employment outcomes for young people and is a driver of economic growth. #SaveDACA https…,1.0
RT @SenFeinstein: The Deferred Action for Childhood Arrivals (DACA) program gives high-achieving undocumented youth the opportunity to succ…,1.0
RT @SenJeffMerkley: Thousands of #DREAMers contribute to OR as integral parts of our communities &amp; economy. We must #SaveDACA to ensure the…,1.0
"RT @HigherEdNotDebt: Among DACA recipients in school, 92% said, “I pursued edu opportunities that I previously could not.” #SaveDACA https:…",1.0
RT @SenFranken: DREAMers contribute to our country and make us stronger. We need to #SaveDACA and protect #DREAMers in Minnesota and our na…,1.0
"RT @Fusion: Fusion's Jorge Corona is undocumented and protected under DACA—but if Trump doesn't #SaveDACA, that could change: https://t.co/…",1.0
RT @SenatorTomUdall: #DREAMers like Mabel Arellenes of Santa Fe &amp; Alejandro Rivera of Belen make #NewMexico stronger. #SaveDACA https://t.c…,1.0
One of the #DREAMers contributing her talents to our country is Yuri: https://t.co/xO831gwimQ #SaveDACA https://t.co/Cy0zWFftKC,1.0
Valentina is another #DREAMer who was brought to the US as a child – hear her #DACAstory here: https://t.co/XiAZRDTGOW #SaveDACA https://t.co/ogBIFJfxyw,1.0
"Let me say clearly to Yuri, Valentina &amp; other #DREAMers like them: I'll do everything in my power to #SaveDACA &amp; stand up for DREAMers",1.0
.@jesuitcolleges agree–#Dreamers have brought incredible diversity &amp; talent to our great country. We must #SaveDACA https://t.co/uFOmVoIXSq,1.0
"RT @RonWyden: 24,000 #DREAMers are contributing to making Oregon a great place to live. We are a stronger nation because of them. #SaveDACA…",1.0
AFTERNOON READ: America Has Room for the #DREAMers https://t.co/33B3rBRZwK #SaveDACA,1.0
RT @SenatorCarper: We must work together to #saveDACA and assure a promising future to the hundreds of thousands of #DREAMers living across…,1.0
RT @SenWhitehouse: #DREAMers make America stronger. We have to protect them and #SaveDACA. https://t.co/5g1Ojp59cT,1.0
"RT @JuanSaaa: Because of #DACA I was able to obtain my Masters in Pub Admin, get a job, and help my community/family. We need to #SaveDACA!",1.0
"Today, I shared Asael’s #DACAstory on the Senate floor. Watch here: https://t.co/2DjpFxMahl #SaveDACA https://t.co/T8sMPsvLf6",1.0
"Asael was brought to US when he was 5yrs old. When #DACA was announced in '12, Asael was inspired to work hard in school&amp;achieve his dreams",1.0
DACA gave Asael the hope he needed to turn his life around. And now he wants to give back to the city–&amp; the country–that he loves #DACAworks,1.0
I’m working on a bipartisan solution to #SaveDACA &amp; protect #Dreamers now while we work on comprehensive immigration reform,1.0
"We hope to have this bill to #SaveDACA ready ASAP &amp; say to the new president, ""give these young people a fighting chance""",1.0
Thanks to all of the #DREAMers who joined me at @NIJC to discuss the importance of #DACA &amp; call on Pres-elect Trump to save these young ppl https://t.co/Sxe36aJaa2,1.0
"#DACA has brought 744k #DREAMers out of the shadows to contribute more fully to our country as soldiers, nurses, teachers, engineers &amp; more",1.0
I’m working on a bipartisan bill to give #DREAMers temporary legal status until Congress does its job &amp; fixes our broken immigration system,1.0
Now is the time for America – this nation of immigrants – to come together and heal the wounds that divided us during the election #SaveDACA,1.0
RT @AAAJ_Chicago: Asian Americans Advancing Justice affiliates meeting with @SenatorDurbin in Chicago as we work to #SaveDACA &amp; protect imm…,1.0
"Like Barbara, hundreds of thousands of #DREAMers&amp; #DACA recipients are able to contribute more fully to our nation thanks to DACA #DACAworks",1.0
"It's critical we #SaveDACA&amp; protect #DREAMers frm being deported to countries they no longer remember, &amp; where they can't speak the language",1.0
"Because of DACA, Laura &amp; other #DREAMers have been able to share their talents with &amp; contribute to our country #DACAworks",1.0
I’m working with @GrahamBlog on legislation that will #SaveDACA &amp; protect #DREAMers – read here: https://t.co/eoGDvRECBE,1.0
There’s bipartisan support in the Senate to #SaveDACA—@GrahamBlog and I will have a legislative response ready if needed,1.0
The stories of #DREAMers show you what is at stake when we consider the fate of #DACA. One of these DREAMers is Luke Hwang https://t.co/XQWr5RGjoT,1.0
Will we be a better nation if Luke&amp; #DREAMers are forced to leave the only country they’ve ever known? The answer is clear–we must #SaveDACA,1.0
#SaveDACA https://t.co/SpxHeRbGkW,1.0
The stories of #DREAMers tell you why we need to #SaveDACA. One of the #DREAMers making a difference is Javier Cuan-Martinez https://t.co/GPR93ihjCF,1.0
"Javier is now a sophomore at @Harvard majoring in computer science. Thanks to #DACA, he's supporting himself by working as web developer",1.0
"If #DACA is eliminated, Javier will lose his legal status &amp; he could be deported back to Mexico, where he hasn’t lived since he was 4yrs old",1.0
I'm proud to intro the BRIDGE Act w/@GrahamBlog to #SaveDACA &amp; protect #DREAMers who help make this country great: https://t.co/T12U9Xi07w https://t.co/S4xoi3ssLU,1.0
The BRIDGE Act is simple–it provides protection frm deportation&amp;legal authority to keep working&amp;studying to those who are eligible for #DACA,1.0
This bill isn't a substitute for comprehensive immigration reform–we need to find a path to citizenship for all undocumented immigrants,1.0
&amp; let me be clear–BRIDGE Act will not be tied to unrelated measures to build a wall or target other undocumented immigrants for deportation,1.0
"After we provide this temporary protection to #DREAMers, we should move on to deal with other critical immigration issues",1.0
"I hope @realDonaldTrump understands the importance of #DACA. If he decides to end DACA, then Congress must #SaveDACA &amp; pass the BRIDGE Act https://t.co/qXHIo8xQNM",1.0
Joined @ILBizImmigrant to discuss my new bill to protect #DACA recipients from deportation &amp; allow them to keep working &amp; studying in the US https://t.co/juN09Zhs3J,1.0
I intro’d the BRIDGE Act w @LindseyGrahamSC to #SaveDACA &amp; protect #DREAMers who’ve contributed so much to the US: https://t.co/iZ3OqJPjr9,1.0
RT @ILRC_SF: New Report: Trump ending #DACA would reduce tax contributions by $24.6B and create $3.4B in turnover costs https://t.co/OUonNd…,1.0
RT @Lily_NEA: Thank you @SenatorDurbin and @GrahamBlog for your commitment to DACA recipients and to our DREAMERS. #SaveDACA https://t.co/I…,1.0
.@WSJ agrees–@realDonaldTrump should support #BRIDGEAct to protect #DREAMers who help make U.S. great: https://t.co/Rb3cTfT1I8 #SaveDACA,1.0
"U.S. Catholic Bishops &amp; @USCCBJFI support #BRIDGEAct, my bill w/ @GrahamBlog to #SaveDACA – read here: https://t.co/21Z5DJjPZW",1.0
MORNING READ: @ElisCheesecake finds it's good business to hire refugees from war-torn countries https://t.co/i8Ng5H99R8,1.0
I’m speaking on the Senate floor about how to #SaveDACA &amp; #DREAMers – watch LIVE here: https://t.co/UOAjr5NIGy,1.0
"Like Fernando, hundreds of thousands of #DREAMers can contribute more fully to our nation thanks to #DACA #DACAworks",1.0
We must #SaveDACA &amp; protect #DREAMers from being deported to countries they no longer remember &amp; where they can't speak the language https://t.co/1UBjPUB6gx,1.0
"We discussed several key issues, incl. Chicago shootings, #DACA, #CJreform, police reform, civil rights of American Muslims &amp; voting rights",1.0
"Yesterday, I shared Luis’ #DACAstory on the Senate floor – watch here: https://t.co/ke0osjc60L #DACAworks",1.0
"If #DACA is eliminated, Luis could be forced back into the shadows &amp; deported back to Mexico, where he hasn’t lived since he was 8yrs old",1.0
Will America be a stronger country if we deport Luis or if he stays here and becomes a HS teacher? The answer is obvious: we must #SaveDACA,1.0
If #DACA is eliminated more than 750k #DREAMers could be deported to countries they don't remember,1.0
"I fear if Senator Sessions were AG, Omar would still be in a refugee camp, Alton would still be in jail &amp; Oscar would have been deported",1.0
"Last week, I reintroduced the #BRIDGEact with @GrahamBlog to #SaveDACA &amp; protect #DREAMers https://t.co/shM1gjWN9v",1.0
The #BRIDGEact is simple: it provides protection from deportation &amp; legal authority to continue working&amp;studying to people eligible for DACA,1.0
Jose Espinoza’s #DACAstory shows why we must #SaveDACA &amp; pass the #BRIDGEact https://t.co/W6MjNJsUzv,1.0
"Thanks to #DACA, Jose is a member of @TeachForAmerica &amp; is a high school physics &amp; public health teacher in Chicago #DACAworks",1.0
"If #DACA is eliminated, Jose won’t be able to teach and could be deported back to Mexico, where he hasn’t lived since he was a toddler",1.0
"This would be a tragedy not just for Jose, but also for his students and his community. #SaveDACA #BRIDGEAct",1.0
RT @FWD_us: Thousands of #Dreamers contribute to our economy and make our nation stronger https://t.co/NFBlIa1dsM #withDACA https://t.co/8K…,1.0
RT @SenFeinstein: (1/4) I introduced legislation with @LindseyGrahamSC and @SenatorDurbin to protect Dreamers. We must #SaveDACA. https://t…,1.0
RT @SenCortezMasto: I’ve seen firsthand the contributions made by DREAMers to the state of Nevada. I will do everything I can to #saveDACA.,1.0
RT @votolatino: Will America be stronger if #DREAMers are deported to countries they don't remember? The answer is clear: #SaveDACA https:/…,1.0
RT @FWD_us: WATCH “What is DACA?” | Learn exactly how these important protections for Dreamers work and how you can help https://t.co/HHza7…,1.0
RT @SenJeffMerkley: Oregon is stronger because of the tireless contributions of thousands of #DREAMers. We must #SaveDACA and ensure they a…,1.0
MORNING READ: Immigrants living with uncertainty as President Trump takes office https://t.co/yNWly9vtVq via @Pantagraph,1.0
"At a time of uncertainty for immigrants, I'm honored to serve as the Ranking Member of the #Immigration Subcmte → https://t.co/phfknif5Xq https://t.co/BNvzoN0Li7",1.0
I’ll fight tooth and nail to defend #immigrants and create #immigration laws that honor our heritage as a nation of immigrants,1.0
"Today, I took to the Senate floor to share Belsy Garcia Manrique’s #DACAstory &amp; show why we must #SaveDACA &amp; pass the #BRIDGEact https://t.co/RhaSrGO0rA",1.0
"If #DACA is eliminated, Belsy cld be deported to a country she hasn’t lived in since she was 7–a tragedy for Belsy &amp; communities she'll help",1.0
Creating a mass deportation force&amp; depriving cities of millions of $ in critical federal funding will make our communities&amp; nation less safe,1.0
"Americans deserve a real fix to our broken immigration system that strengthens border security, protects workers, &amp; treats immigrants fairly",1.0
Building a wall on our border and fear in our hearts will not move this nation forward. My full statement is here → https://t.co/RhVR3y1Wl8,1.0
MORNING READ: Anne Frank and her family were also denied entry as refugees to the US https://t.co/P1WQBRMtVD,1.0
"In 1939, U.S. refused to let S.S. St. Louis dock, sending over 900 Jewish refugees back to Europe, where many died in concentration camps",1.0
"Since our tragic failure in WWII, the American people have set an example for the world by accepting millions of refugees",1.0
"Ronald Reagan: “We shall, w/other countries, cont. to share in the responsibility of welcoming &amp; resettling"" refugees. What happened to GOP?",1.0
Follow @Stl_Manifest to learn about the over 900 Jewish refugees who in 1939 were cruelly denied refuge in America #HolocaustRemembranceDay,1.0
"Proud to join immigrants, refugees, &amp; advocates today at a 'Know Your Rights Workshop' in Chicago. #NoBanNoWall https://t.co/q3bZ9g4j1p",1.0
I'll be joining @CochranShow at 7:50 to discuss the impact of the travel bans &amp; what we can do going forward https://t.co/YzHBu5Msyh,1.0
"RT @FoxNewsSunday: .@SenatorDurbin adds: ""...if you want to make America safe, the refugee program is the most carefully vetted program in…",1.0
"Standing with refugees, immigrants, &amp; my @SenateDems colleagues to call on @POTUS to end un-American &amp; discriminatory executive orders https://t.co/kUFym3fr4V",1.0
"RT @ChiTribPhoto: Two children sit on their fathers shoulders at O'Hare Airport, protesting the #immigrationban. Story and photos:  https:/…",1.0
"Targeting Muslims and refugees is a policy based on fear, not facts #MuslimBan",1.0
MORNING READ: Syrian immigrant leads Pledge of Allegiance at citizenship event in Chicago https://t.co/G6Z64O1vfL,1.0
My statement on the 9th Circuit's unanimous ruling freezing President Trump's unconstitutional travel ban https://t.co/FhvUp3bSRS,1.0
AFTERNOON READ: Cameras let the public see the travel ban battle. They belong in more courtrooms https://t.co/D3RJ9aQm0e via @PostOpinions,1.0
Concerned about reports of immigration raids–we need a congressional investigation of Trump’s mass deportation order https://t.co/if6P1brZ75,1.0
Breaking up families &amp; depriving cities of critical fed funding doesn’t make us safer – it dishonors our heritage as a nation of immigrants,1.0
"This bill would end the Administration’s #MassDeportation scheme and begin to lay the groundwork for a smarter, fairer #immigration approach",1.0
I'm joining my Senate colleagues on an amicus brief challenging Trump's unconstitutional travel ban https://t.co/ykUXIdtyRU,1.0
"RT @leedsgarcia: Immigrants, you get the job done.
Except today. Take a break.

#UnDiaSinImmigrantes
#DayWithoutImmigrants",1.0
The Senate should pass the bill I’ve cosponsored with @SenCortezMasto to repeal President Trump's mass deportation order,1.0
"RT @USArmyEurope: 📸From the Field: @SenatorDurbin {son of Lithuanian immigrant} visited our #StrongEurope Soldiers in Rukla, discussed #eFP…",1.0
"I hope her presence reminds Pres Trump what’s at stake in the debate over DACA: the lives of 750,000 innocent young people&amp;their communities",1.0
